full_text,username,created_at,clean_text,pred_label,confidence,label
@jale_tuasuun mie ayam kena redenominasi https://t.co/eJh36hZ5ut,,Thu Jan 22 10:49:16 +0000 2026,mie ayam kena redenominasi,netral,0.9822011590003967,2
Menkeu Purbaya Akan Redenominasi Rupiah Simak Manfaat dan Artinya! #MenkeuPurbaya #Rupiah @KemenkeuRI https://t.co/IBsJcvfdtl https://t.co/3ydTuYwzDa,,Mon Nov 10 12:00:02 +0000 2025,menkeu purbaya akan redenominasi rupiah simak manfaat dan artinya! menkeupurbaya rupiah,netral,0.8728083968162537,2
@bknshittpsyid @HadithFajri Susah rakyatnya banyak yg nentang. Kalau asal redenominasi pasti nanti ada yang demo atau kritik2 yang kontra banget sama redenominasi. Apalagi ketakutan yang gak berdasar. Belum lagi media media yang membuat masyarakat makin anti sama nih kebijakan,,Thu Jan 08 18:01:01 +0000 2026,susah rakyatnya banyak yang nentang. kalau asal redenominasi pasti nanti ada yang demo atau kritik2 yang kontra banget sama redenominasi. apalagi ketakutan yang enggak berdasar. belum lagi media media yang membuat masyarakat makin anti sama nih kebijakan,negatif,0.9959933757781982,0
Perlu persiapan matang sebelum pemerintah benar-benar menerapkan kebijakan redenominasi agar tidak memunculkan kebingungan dan kepanikan di masyarakat #Ekonomi #AdadiKompas https://t.co/dGqBvtz11w,,Tue Nov 11 11:19:45 +0000 2025,perlu persiapan matang sebelum pemerintah benar-benar menerapkan kebijakan redenominasi agar tidak memunculkan kebingungan dan kepanikan di masyarakat ekonomi adadikompas,positif,0.8846101760864258,1
10.000 (kalo redenominasi),,Mon Nov 10 13:55:45 +0000 2025,10.000 (kalo redenominasi),netral,0.9818411469459534,2
Wacana redenominasi atau penghilangan tiga angka nol pada mata uang Rupiah kembali mengemuka tapi Dewan Perwakilan Rakyat (DPR) memberikan peringatan keras kepada pemerintah untuk tidak terburu-buru. Selengkapnya https://t.co/3lQ5tb7ldZ,,Wed Nov 12 06:46:23 +0000 2025,wacana redenominasi atau penghilangan tiga angka nol pada mata uang rupiah kembali mengemuka tapi dewan perwakilan rakyat (dpr) memberikan peringatan keras kepada pemerintah untuk tidak terburu-buru. selengkapnya,netral,0.8684799671173096,2
Lucu juga rupanya ada yg membayangkan para koruptor menyimpan uang cash trilyunan dlm Rupiah lalu bayangan itu dijadikan argumen dukung redenominasi. Koruptor yang gak sebodoh itulah... ,,Mon Nov 17 04:36:34 +0000 2025,lucu juga rupanya ada yang membayangkan para koruptor menyimpan uang cash trilyunan dalam rupiah lalu bayangan itu dijadikan argumen dukung redenominasi. koruptor yang enggak sebodoh itulah...,negatif,0.9960643649101257,0
shm! Kalian setuju redenominasi rupiah gak? https://t.co/pwPpYGbl2I,,Thu Nov 13 05:34:57 +0000 2025,shm! kalian setuju redenominasi rupiah gak?,negatif,0.9432653784751892,0
INDONESIA MENDUKUNG REDENOMINASI PURBAYA - Tandatangani Petisi! https://t.co/2b7OYym5Eh via @ChangeOrg_ID,,Mon Nov 24 08:40:34 +0000 2025,indonesia mendukung redenominasi purbaya - tandatangani petisi! via,netral,0.9514769315719604,2
redenominasi dilatarbelakangi oleh blantik2 sapi/wedhus. piro kui anakan e kang? rongewu ae gowonen mulih ,,Tue Nov 11 09:49:10 +0000 2025,redenominasi dilatarbelakangi oleh blantik2 sapi/wedhus. piro kui anakan e kang? rongewu saja gowonen mulih,negatif,0.9923545122146606,0
Wacana ini bukan barang baru. Sudah berkali-kali rencana serupa muncul tapi tak terealisasi. Ada sejumlah hal yang perlu dipertimbangkan. #Ekonomi #AdadiKompas https://t.co/8PINPCEvQh,,Wed Nov 12 05:09:20 +0000 2025,wacana ini bukan barang baru. sudah berkali-kali rencana serupa muncul tapi tak terealisasi. ada sejumlah hal yang perlu dipertimbangkan. ekonomi adadikompas,negatif,0.9471156597137451,0
Apa betul ternyata yang segera meminta redenominasi adalah Bank Sentral bukan pak Purbaya? Berarti bangsa Indonesia terus digiring untuk menjalankan agenda dari oligarki bankir global tahapan akhir berlakunya uang digital. Pak @prabowo ini harus dicegah #Riba #Bunga #Dajjal,,Thu Nov 13 01:43:25 +0000 2025,apa betul ternyata yang segera meminta redenominasi adalah bank sentral bukan pak purbaya? berarti bangsa indonesia terus digiring untuk menjalankan agenda dari oligarki bankir global tahapan akhir berlakunya uang digital. pak ini harus dicegah riba bunga dajjal,negatif,0.9906270503997803,0
Artikel opini tentang redenominasi Rupiah saya tulis 6 Agustus 2010 (lima belas tahun lalu lebih beberapa bulan) ketika isu redenominasi saat itu juga jadi pembicaraan publik di era presiden SBY. Bisa dibaca PDFnya di https://t.co/WQakVKAwUG,,Fri Nov 21 13:14:10 +0000 2025,artikel opini tentang redenominasi rupiah saya tulis 6 agustus 2010 (lima belas tahun lalu lebih beberapa bulan) ketika isu redenominasi saat itu juga jadi pembicaraan publik di era presiden sby. bisa dibaca pdfnya di,netral,0.9082725048065186,2
@Giiselje Gpp sok intip aja saldo yg udh redenominasi duluan ,,Mon Nov 17 06:23:00 +0000 2025,enggak apa-apa sok intip saja saldo yang sudah redenominasi duluan,negatif,0.9920874238014221,0
Menkeu Purbaya menegaskan redenominasi rupiah bukan prioritas saat ini dan akan diterapkan sesuai kebutuhan ekonomi. https://t.co/D0u6qCOXIf,,Tue Nov 11 04:02:32 +0000 2025,menkeu purbaya menegaskan redenominasi rupiah bukan prioritas saat ini dan akan diterapkan sesuai kebutuhan ekonomi.,netral,0.9764767289161682,2
Baca selengkapnya: https://t.co/8unijrkd6L,,Tue Nov 11 07:06:04 +0000 2025,baca selengkapnya:,netral,0.982004702091217,2
@melihat74 Redenominasi Rupiah seperti menghapus nol atau memperkenalkan pecahan kecil mulai 1 Rupiah tidak secara langsung merusak nilai tukar karena hanya menyederhanakan nominal tanpa mengubah daya beli. Dampak negatif bisa muncul jika inflasi tidak terkendali atau transisi buruk ,,Sat Nov 15 13:11:21 +0000 2025,redenominasi rupiah seperti menghapus nol atau memperkenalkan pecahan kecil mulai 1 rupiah tidak secara langsung merusak nilai tukar karena hanya menyederhanakan nominal tanpa mengubah daya beli. dampak negatif bisa muncul jika inflasi tidak terkendali atau transisi buruk,negatif,0.9634409546852112,0
Negara-negara Ini Gagal Melakukan Redenominasi Apa yang Bisa Dipelajari? Baca selengkapnya: https://t.co/ervenbwWCj ~RKD #Redenominasi #Gagal #Negara,,Tue Nov 11 07:52:21 +0000 2025,negara-negara ini gagal melakukan redenominasi apa yang bisa dipelajari? baca selengkapnya: ~rkd redenominasi gagal negara,netral,0.8024427890777588,2
Gambaran saldo GoPay setelah Redenominasi https://t.co/cr1b09hzKC,,Tue Nov 11 16:27:16 +0000 2025,gambaran saldo gopay setelah redenominasi,netral,0.9802139401435852,2
Lihat orang2 yang pada Takut sama rencana redenominasi karena alasan2 ga masuk akal seperti takut mendadak miskin takut uang tiba2 jadi ga berlaku atau takut saldo yang disimpan jadi hangus... Hadeehhh https://t.co/UByTSd7qOZ,,Wed Nov 12 14:04:38 +0000 2025,lihat orang-orang yang pada takut sama rencana redenominasi karena alasan2 enggak masuk akal seperti takut mendadak miskin takut uang tiba-tiba jadi enggak berlaku atau takut saldo yang disimpan jadi hangus... hadeehhh,negatif,0.9954223036766052,0
2. Kepemilikan dan Transaksi Aset Dasar NAB/up reksa dana dihitung dengan (Aset - Kewajiban) / unit penyertaan NAB/up tidak serta merta dibagi 1000 tapi aset dasarnya mesti dibagi 1000 dulu baru hitungannya pas Artinya deposito obligasi dan saham juga harus redenominasi,,Wed Dec 10 18:13:25 +0000 2025,2. kepemilikan dan transaksi aset dasar nab/up reksa dana dihitung dengan (aset - kewajiban) / unit penyertaan nab/up tidak serta merta dibagi 1000 tapi aset dasarnya mesti dibagi 1000 dulu baru hitungannya pas artinya deposito obligasi dan saham juga harus redenominasi,netral,0.8644582629203796,2
Bapak. @prabowo Presiden yang terhormat Lakukan percepatan redenominasi biar para koruptor panas dingin saya sangat setuju untuk meningkatkan ekonomi Indonesia Terimakasih. #Indonesia https://t.co/q4nuBiTZw9,,Wed Jan 07 05:43:37 +0000 2026,bapak. presiden yang terhormat lakukan percepatan redenominasi biar para koruptor panas dingin saya sangat setuju untuk meningkatkan ekonomi indonesia terimakasih. indonesia,positif,0.9813716411590576,1
Komisi XI DPR RI : Redenominasi Rupiah Butuh Persiapan Matang - TVR 120 https://t.co/xO4DbL4iGC,,Thu Jan 08 08:47:34 +0000 2026,komisi xi dpr ri : redenominasi rupiah butuh persiapan matang - tvr 120,netral,0.9799986481666565,2
Gara-gara redenominasi lagunya jadi I Love You 3,,Tue Nov 11 12:09:50 +0000 2025,gara-gara redenominasi lagunya jadi i love you 3,netral,0.8978351950645447,2
@MorganKatalia Hati hati Moru bentar lagi 3 digit itu ilang karena redenominasi wkwkwk,,Fri Nov 21 09:06:00 +0000 2025,hati hati moru bentar lagi 3 digit itu hilang karena redenominasi wkwkwk,negatif,0.9885424375534058,0
@Rhymeweaver ah males nanti kena redenominasi:(,,Thu Nov 13 03:33:31 +0000 2025,ah malas nanti kena redenominasi:(,negatif,0.972032904624939,0
Menuju Rupiah Baru: BI Pastikan Stabilitas Saat Redenominasi Dijalankan https://t.co/julN0YVqMy,,Mon Nov 10 08:46:38 +0000 2025,menuju rupiah baru: bi pastikan stabilitas saat redenominasi dijalankan,netral,0.9786760210990906,2
@tebelenak itu sebelum redenominasi,,Sun Nov 23 22:49:27 +0000 2025,itu sebelum redenominasi,netral,0.9828888177871704,2
Soal Redenominasi Rupiah Airlangga Hartarto: Belum Akan Dibahas dalam Waktu Dekat https://t.co/dXN98XQIse,,Tue Nov 11 04:08:25 +0000 2025,soal redenominasi rupiah airlangga hartarto: belum akan dibahas dalam waktu dekat,netral,0.9806497097015381,2
Purbaya Menkeu Tegaskan Kewenangan Redenominasi Rupiah di Tangan Bank Sentral https://t.co/AiEurjuqkR,,Mon Nov 10 11:12:33 +0000 2025,purbaya menkeu tegaskan kewenangan redenominasi rupiah di tangan bank sentral,netral,0.980256974697113,2
@tanyarlfes redenominasi aja gw ga setuju,,Mon Nov 10 06:25:37 +0000 2025,redenominasi saja gue enggak setuju,negatif,0.9936178922653198,0
Wacana Redenominasi Rp1000 ke Rp1 Dinilai Beri Dampak Psikologis ke Warga RI Siapa yang Bakal Bertanggung Jawab? https://t.co/yZJY5DCuzy @KemenkeuRI,,Mon Nov 17 07:49:44 +0000 2025,wacana redenominasi rp1000 ke rp1 dinilai beri dampak psikologis ke warga ri siapa yang bakal bertanggung jawab?,netral,0.9795678853988647,2
Di pikir pikir klo beneran jadi redenominasi tempat aing bakal beneran sibuk ini bang . Wa udah 2027 full kerjaan ,,Tue Nov 11 04:08:10 +0000 2025,di pikir pikir kalo benaran jadi redenominasi tempat aing bakal benaran sibuk ini bang . wa sudah 2027 full pekerjaan,negatif,0.9895411133766174,0
Referensi: -https://t.co/HCnGXI5QgV -https://t.co/AaoOGVj9ga -https://t.co/Nzc3qeOuo5,,Wed Nov 12 14:57:04 +0000 2025,referensi: - - -,netral,0.9772852659225464,2
@vespamatic96 Itu baru Rp. 1 - gimana setelah redenominasi? Rp. 1 - = 0.000000059 USD? Baris Nolnya ya?,,Thu Jan 15 15:59:25 +0000 2026,itu baru rp. 1 - bagaimana setelah redenominasi? rp. 1 - = 0.000000059 usd? baris nolnya ya?,negatif,0.9597208499908447,0
Lini masa Instagram diramaikan dengan perdebatan soal kebijakan redenominasi rupiah dan berawal dari unggahan akun @paka*** yg memantik diskusi publik dengan narasi bahwa redenominasi rupiah merupakan strategi pemerintah untuk mengambil uang haram https://t.co/KepFkhWjjW.,,Thu Nov 13 05:05:12 +0000 2025,lini masa instagram diramaikan dengan perdebatan soal kebijakan redenominasi rupiah dan berawal dari unggahan akun *** yang memantik diskusi publik dengan narasi bahwa redenominasi rupiah merupakan strategi pemerintah untuk mengambil uang haram,netral,0.9522620439529419,2
Ini ekonomi lagi gonjang-ganjing kepercayaan kepada pemerintah turun eh ujug2 mau redenominasi.... Ini yang nyaranin apa pengen bikin negara bubar? Beresin dulu ekonomilah.,,Thu Nov 13 09:31:57 +0000 2025,ini ekonomi lagi gonjang-ganjing kepercayaan kepada pemerintah turun eh ujug2 mau redenominasi.... ini yang menyarankan apa pengin bikin negara bubar? beresin dulu ekonomilah.,negatif,0.9950401186943054,0
@NenkMonica Redenominasi adalah jalan keluar yg harus disegerakan bukan ditunda.,,Mon Nov 24 02:35:26 +0000 2025,redenominasi adalah jalan keluar yang harus disegerakan bukan ditunda.,netral,0.9636849761009216,2
@DakotaGeorgy @mbienyambay2 Lagi pada ribet mikirin Redenominasi Cari cara gmana NOL nya itu bisa hilang saat dimulai redenominasi dan NAMA⬅️ Urusan lain EGP Jawaban yg mudah : beli bitcoin blog,,Fri Nov 21 01:54:47 +0000 2025,lagi pada ribet memikirkan redenominasi cari cara bagaimana nol nya itu bisa hilang saat dimulai redenominasi dan nama urusan lain egp jawaban yang mudah : beli bitcoin blog,negatif,0.8962949514389038,0
Indonesia kapan ikut jejak Iran https://t.co/oVVGiE1NpH https://t.co/lqzliEVWhO,,Mon Oct 06 06:43:52 +0000 2025,indonesia kapan ikut jejak iran,netral,0.9276552200317383,2
@Tan_Mar3M @prabowo Caranya dgn cara redenominasi rupiah..,,Fri Nov 21 04:36:36 +0000 2025,caranya dengan cara redenominasi rupiah..,netral,0.982749342918396,2
Redenominasi hanya obrolan.,,Tue Nov 11 08:46:14 +0000 2025,redenominasi hanya obrolan.,netral,0.8662594556808472,2
RUU Redenominasi telah masuk dalam Prolegnas Jangka Menengah Tahun 2025-2029 https://t.co/4serUbN8Mt,,Tue Nov 11 00:47:23 +0000 2025,ruu redenominasi telah masuk dalam prolegnas jangka menengah tahun 2025-2029,netral,0.9769415259361267,2
KELIRU: BI dan Menteri Keuangan Rilis Desain Uang Redenominasi #BankIndonesia #Menkeu #redenominasi #cekfakta #cekfaktatempo https://t.co/H1a5WXYO1o,,Thu Nov 13 10:15:56 +0000 2025,keliru: bi dan menteri keuangan rilis desain uang redenominasi bankindonesia menkeu redenominasi cekfakta cekfaktatempo,netral,0.9813987612724304,2
Mukhamad Misbakhun Tekankan Redenominasi Rupiah Harus Bertahap dan Terukur #61TahunGolkar #Partaigolkar #golkarpedia #bahlillahadalia https://t.co/JEF2LiQsij,,Wed Nov 12 08:30:00 +0000 2025,mukhamad misbakhun tekankan redenominasi rupiah harus bertahap dan terukur 61tahungolkar partaigolkar golkarpedia bahlillahadalia,netral,0.9827224016189575,2
@itstrrrs pov setelah redenominasi,,Wed Nov 12 12:07:10 +0000 2025,pov setelah redenominasi,netral,0.9820854067802429,2
Penimbun cash ilegal itu ngga bodoh. Mereka akan menukar uangnya ke valas dan ke logam mulia atau ke perhiasan selama proses redenominasi. Dinegara kita hal itu msh mudah dilakukan apalagi redenomainasi mgkn baru resmi 10 tahun kedepan. Jgn dikira redenominasi itu seminggu jadi https://t.co/bcKOvu1zbi,,Tue Nov 11 03:20:03 +0000 2025,penimbun cash ilegal itu enggak bodoh. mereka akan menukar uangnya ke valas dan ke logam mulia atau ke perhiasan selama proses redenominasi. dinegara kita hal itu masih mudah dilakukan apalagi redenomainasi mungkin baru resmi 10 tahun kedepan. jangan dikira redenominasi itu seminggu jadi,negatif,0.9768308401107788,0
Redenominasi itu bukan downgrade ekonomi tapi upgrade sistem keuangan. https://t.co/NEMXBsD4n3,,Thu Nov 20 02:15:53 +0000 2025,redenominasi itu bukan downgrade ekonomi tapi upgrade sistem keuangan.,netral,0.8983193635940552,2
Praktik redenominasi rupiah ini bukan kali pertama di Indonesia. Berdasarkan Penetapan Presiden nomor 27 tahun 1965 pada tanggal 13 Desember 1965 Indonesia pernah melakukan redenominasi rupiah. https://t.co/0x5lr5GeSj,,Mon Nov 10 06:38:44 +0000 2025,praktik redenominasi rupiah ini bukan kali pertama di indonesia. berdasarkan penetapan presiden nomor 27 tahun 1965 pada tanggal 13 desember 1965 indonesia pernah melakukan redenominasi rupiah.,netral,0.9802801012992859,2
Iseng buka jago eh udh redenominasi aja nih https://t.co/6eyQx9cUYt,,Mon Jan 19 18:36:51 +0000 2026,iseng buka jago eh sudah redenominasi saja nih,negatif,0.9826651811599731,0
@RARUD3T Itu udah di redenominasi kan? Kan?,,Sun Jan 11 10:53:39 +0000 2026,itu sudah di redenominasi kan? kan?,negatif,0.9880687594413757,0
Galeri No. RDN014 ~ Apa jadinya jika Rupiah menguat tanpa harus redenominasi https://t.co/Q5zYoEjLND,,Tue Dec 16 06:55:23 +0000 2025,galeri no. rdn014 ~ apa jadinya jika rupiah menguat tanpa harus redenominasi,netral,0.9842995405197144,2
Kementerian Keuangan (Kemenkeu) resmi memasukkan kebijakan penyederhanaan nilai mata uang atau redenominasi rupiah ke dalam agenda strategis pemerintah. Kebijakan yang akan diatur melalui Rancangan Undang-Undang tentang Perubahan Harga Rupiah (RUU Redenominasi) dan ditargetkan https://t.co/tA15aWI6yL,,Tue Nov 11 06:19:08 +0000 2025,kementerian keuangan (kemenkeu) resmi memasukkan kebijakan penyederhanaan nilai mata uang atau redenominasi rupiah ke dalam agenda strategis pemerintah. kebijakan yang akan diatur melalui rancangan undang-undang tentang perubahan harga rupiah (ruu redenominasi) dan ditargetkan,netral,0.9772942066192627,2
alhamdulillah 2 digit (redenominasi) https://t.co/0JJdZHuo11,,Thu Nov 20 20:09:02 +0000 2025,alhamdulillah 2 digit (redenominasi),netral,0.9767529368400574,2
Menteri Keuangan Purbaya Yudhi Sadewa akhirnya angkat suara mengenai rencana redenominasi mata uang rupiah yang dilakukan oleh pemerintah. Simak video selengkapnya di bawah. https://t.co/6IYudH259z,,Tue Nov 11 03:00:04 +0000 2025,menteri keuangan purbaya yudhi sadewa akhirnya angkat suara mengenai rencana redenominasi mata uang rupiah yang dilakukan oleh pemerintah. simak video selengkapnya di bawah.,netral,0.9822882413864136,2
Ada juga yang mengatakan redenominasi itu akan memaksa pelaku bisnis ilegal / koruptor yang selama ini simpan uang tunai untuk setorkan ke sistem karena akan expired Teori itu benar jika bisa jalan dalam 2-3 tahun tapi kalau lebih saya ragu juga https://t.co/E59GAX4kB7,,Wed Dec 10 18:13:30 +0000 2025,ada juga yang mengatakan redenominasi itu akan memaksa pelaku bisnis ilegal / koruptor yang selama ini simpan uang tunai untuk setorkan ke sistem karena akan expired teori itu benar jika bisa jalan dalam 2-3 tahun tapi kalau lebih saya ragu juga,negatif,0.9918791651725769,0
Rekeningku udah kena redenominasi duluan gaes. Hiks,,Tue Nov 18 02:05:49 +0000 2025,rekeningku sudah kena redenominasi duluan gaes. hiks,negatif,0.8407818078994751,0
https://t.co/38BJg2Ona1,,Wed Nov 12 12:43:26 +0000 2025,,positif,0.8911839723587036,1
redenominasi apakah bakal sesuai teorinya? udah banyak yg bahas,,Sun Nov 23 04:30:43 +0000 2025,redenominasi apakah bakal sesuai teorinya? sudah banyak yang bahas,netral,0.868243932723999,2
https://t.co/ouCc55xokj,,Wed Nov 12 05:54:10 +0000 2025,,positif,0.8911839723587036,1
@profesor_saham Ngitung pajak gimana ya ? Padahal kan biasanya pake angka cantik itu. Kalo kena redenominasi jadi bulet dong angkanya,,Thu Nov 13 13:24:36 +0000 2025,ngitung pajak bagaimana ya ? padahal kan biasanya pakai angka cantik itu. kalo kena redenominasi jadi bulat dong angkanya,negatif,0.9949951171875,0
Mau redenominasi? Serius? Sudah pertimbangkan plus-minusnya juga timing yang tepat? Mari simak video berikut like subscribe &amp; share... https://t.co/2ZQaKx8bx7,,Mon Nov 10 06:44:51 +0000 2025,mau redenominasi? serius? sudah pertimbangkan plus-minusnya juga timing yang tepat? mari simak video berikut like subscribe &amp; share...,netral,0.7514261603355408,2
@ObiWan_Catnobi @mindplater ada yang namanya KSSK mas bisa jadi pihak BI emang sengaja Menkeu aja yang ngomong karea lagi dipercaya publik. soalnya project redenominasi ini kan meski ga ngefek ke value uang tapi ngefek ke persepsi publik,,Mon Nov 10 13:55:37 +0000 2025,ada yang namanya kssk mas bisa jadi pihak bi memang sengaja menkeu saja yang mengomong karea lagi dipercaya publik. soalnya project redenominasi ini kan meski enggak ngefek ke value uang tapi ngefek ke persepsi publik,negatif,0.9859943389892578,0
dukung full redenominasi Rupiah makin power nih https://t.co/XBgKIU2vBp,,Tue Nov 11 10:58:48 +0000 2025,dukung full redenominasi rupiah makin power nih,positif,0.9860155582427979,1
Pakai logika aja deh klo redenominasi masih pakai sen trus buat apa redenominasi??? Cuma pindahin tanda koma? Lagian mmg ga kedengaran ada rencana itu jadi jangan diada2kan or dijadikan ide. Ada2 aja.,,Thu Dec 11 10:46:22 +0000 2025,pakai logika saja deh kalo redenominasi masih pakai sen terus buat apa redenominasi??? cuma pindahin tanda koma? lagian memang enggak kedengaran ada rencana itu jadi jangan diada2kan orang dijadikan ide. ada-ada aja.,negatif,0.9958950281143188,0
@jokowi @prabowo REDENOMINASI Simpan uang anda dibitcoin agar aman. saya akan membantu dengan imbalan 5%. DM saya BTC: bc1qzl6wwa56pnux08t87d7pjf56l85e7nxllde8gd,,Tue Nov 11 16:49:22 +0000 2025,redenominasi simpan uang anda dibitcoin agar aman. saya akan membantu dengan imbalan 5%. dm saya btc: bc1qzl6wwa56pnux08t87d7pjf56l85e7nxllde8gd,netral,0.9708530306816101,2
redenominasi adalah akal-akalan aseng supaya janji 19jt lapangan kerja jadi 19k lapangan kerja aja. nite.,,Mon Nov 10 21:08:37 +0000 2025,redenominasi adalah akal-akalan aseng supaya janji 19jt lapangan kerja jadi 19k lapangan kerja aja. nite.,negatif,0.991890549659729,0
busettt di daerah lu redenominasi rupiah udah berlaku kh?,,Tue Nov 11 17:34:05 +0000 2025,busettt di daerah lu redenominasi rupiah sudah berlaku kh?,netral,0.9367995262145996,2
@mrisulyani @ayatodearest turki be like: halo selamat datang inflasi tp kalo redenominasi pas ekonominya lebih baik daripada hari ini masih aman keknya (gak muluk2 setara 2017-2018 gitu lah),,Tue Nov 18 09:54:32 +0000 2025,turki be like: halo selamat datang inflasi tapi kalo redenominasi pas ekonominya lebih baik daripada hari ini masih aman kayaknya (gak muluk2 setara 2017-2018 begitu lah),positif,0.9372256398200989,1
Duh lucu lagi Resistornya kena redenominasi voltagenya enggak inimah ,,Sat Nov 22 08:11:06 +0000 2025,duh lucu lagi resistornya kena redenominasi voltagenya enggak inimah,negatif,0.8628193140029907,0
Wacana Redenominasi Rupiah: Bergulir Sejak 2010 Didalami Era Jokowi Pernah Ditolak MK https://t.co/CT0fg9XfPN.,,Tue Nov 11 06:06:35 +0000 2025,wacana redenominasi rupiah: bergulir sejak 2010 didalami era jokowi pernah ditolak maka,netral,0.9809536933898926,2
Redenominasi boleh emang harus Uda kebanyakan duit di masyarakat .tapi tekan jangan potong langsung terlalu bawah juga...langsung jadi 1... Yg susah yg masyarakat lapisan bawah....,,Tue Nov 11 00:28:27 +0000 2025,redenominasi boleh memang harus sudah kebanyakan duit di masyarakat .tapi tekan jangan potong langsung terlalu bawah juga...langsung jadi 1... yang susah yang masyarakat lapisan bawah....,negatif,0.9935433864593506,0
Kalo transaksi digital sih pasti cepet adaptasinya nah yg masalah itu transaksi tradisional kayak ke pasar warung dan transportasi apalagi yang di daerah kabupaten desa itu yang harus diperhatiin transisi redenominasinya Tapi over all gw setuju sih redenominasi,,Thu Nov 13 03:46:09 +0000 2025,kalo transaksi digital sih pasti cepat adaptasinya nah yang masalah itu transaksi tradisional kayak ke pasar warung dan transportasi apalagi yang di daerah kabupaten desa itu yang harus diperhatiin transisi redenominasinya tapi over all gue setuju sih redenominasi,positif,0.8946186304092407,1
Perry Warjiyo: BI Belum Fokus ke Wacana Redenominasi Rupiah https://t.co/wOQS4aj05Y,,Wed Nov 12 09:02:21 +0000 2025,perry warjiyo: bi belum fokus ke wacana redenominasi rupiah,netral,0.9815570116043091,2
@sharpandshark https://t.co/hqomEE10yF,,Tue Nov 11 01:03:26 +0000 2025,,positif,0.8911839723587036,1
@mo0nOrion @worksfess Kalo redenominasi jadi mah gak salah,,Sat Dec 06 23:13:05 +0000 2025,kalo redenominasi jadi mah enggak salah,negatif,0.9236915111541748,0
@el_jastip @Mpok_Hanum #imo kalo emang targetnya koruptor dan penyimpan cash milyaran di rumah ya itu UU oerampasan aset aja susah beud. Apalagi redenominasi yg jelas2 nyasar mereka semua tanpa ampun?,,Wed Nov 19 22:31:13 +0000 2025,imo kalo memang targetnya koruptor dan penyimpan cash milyaran di rumah ya itu uu oerampasan aset saja susah beud. apalagi redenominasi yang jelas-jelas nyasar mereka semua tanpa ampun?,negatif,0.9958608746528625,0
@SoundOfYogi mau redenominasi,,Thu Dec 25 19:36:19 +0000 2025,mau redenominasi,netral,0.9828498959541321,2
@txtdrkuliner Redenominasi inisiatif masyarakat,,Wed Nov 19 17:25:43 +0000 2025,redenominasi inisiatif masyarakat,netral,0.9809422492980957,2
Sumber: https://t.co/0g3bfn6Fku,,Thu Nov 13 02:11:18 +0000 2025,sumber:,netral,0.9792673587799072,2
Redenominasi bikin semua transaksi lebih gampang dilacak termasuk yang selama ini disembunyiin. https://t.co/XFWN0uNlEV,,Fri Nov 21 06:40:04 +0000 2025,redenominasi bikin semua transaksi lebih gampang dilacak termasuk yang selama ini disembunyiin.,netral,0.8599510788917542,2
@KaZep7 @dayatpiliang redenominasi https://t.co/8ODRdqn8jw,,Sun Nov 23 22:52:08 +0000 2025,redenominasi,netral,0.9803614616394043,2
kepercayaan terhadap sistem keuangan nasional jika dibarengi dengan kebijakan moneter dan fiskal yang konsisten. Dalam sejarah ekonomi dunia banyak negara yang pernah melakukan redenominasi dengan berbagai alasan dan rasio penggantian. Bbrp melakukannya setelah perang besar ,,Tue Nov 11 01:47:39 +0000 2025,kepercayaan terhadap sistem keuangan nasional jika dibarengi dengan kebijakan moneter dan fiskal yang konsisten. dalam sejarah ekonomi dunia banyak negara yang pernah melakukan redenominasi dengan berbagai alasan dan rasio penggantian. beberapa melakukannya setelah perang besar,positif,0.9328654408454895,1
@peri_evrdy @Potelot_mabur @ardisatriawan Intinya ga ketar ketir tinggal korupnya ditambahin kalo mau koruptor ketar ketir mah bukan redenominasi tapi balikin kpk kaya dulu mau nelpon aja rupiah sama dolar aja harus nyebut apel washington sama apel malang,,Mon Nov 10 11:06:43 +0000 2025,intinya enggak ketar ketir tinggal korupnya ditambahin kalo mau koruptor ketar ketir mah bukan redenominasi tapi balikin kpk kayak dulu mau nelpon saja rupiah sama dolar saja harus nyebut apel washington sama apel malang,negatif,0.9949864149093628,0
Perry Warjiyo Gubernur Bank Indonesia (BI) Rabu (12/11/2025) menegaskan rencana redenominasi Rupiah pada nilai mata uang belum menjadi prioritas utama BI saat ini. Sebelumnya Purbaya Yudhi Sadewa Menteri Keuangan menyampaikan rencana Pemerintah untuk kembali mengkaji https://t.co/fzYnqdyyHa,,Wed Nov 12 14:10:00 +0000 2025,perry warjiyo gubernur bank indonesia (bi) rabu (12/11/2025) menegaskan rencana redenominasi rupiah pada nilai mata uang belum menjadi prioritas utama bi saat ini. sebelumnya purbaya yudhi sadewa menteri keuangan menyampaikan rencana pemerintah untuk kembali mengkaji,netral,0.9784464836120605,2
Komisi XI DPR RI mengingatkan rencana redenominasi yang menyederhanakan mata uang rupiah memerlukan perencanaan yang komprehensif. Seperti apa? https://t.co/2tp4VNgQjV,,Tue Nov 11 08:43:00 +0000 2025,komisi xi dpr ri mengingatkan rencana redenominasi yang menyederhanakan mata uang rupiah memerlukan perencanaan yang komprehensif. seperti apa?,negatif,0.9282486438751221,0
